quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Deployability,release,release,push them to GitHub in the subsequent release,MatchSource.DOCS,CONTRIBUTING.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/CONTRIBUTING.md#:~:text=push%20them%20to%20GitHub%20in%20the%20subsequent%20release
Deployability,release,release,you in the commit description and release notes,MatchSource.DOCS,CONTRIBUTING.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/CONTRIBUTING.md#:~:text=you%20in%20the%20commit%20description%20and%20release%20notes
Availability,avail,available,Download links to this files are available in this page,MatchSource.DOCS,README.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/README.md#:~:text=Download%20links%20to%20this%20files%20are%20available%20in%20this%20page
Availability,down,download,can download the PAR bed files from here:,MatchSource.DOCS,README.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/README.md#:~:text=can%20download%20the%20PAR%20bed%20files%20from%20here%3A
Availability,avail,available,[setup options](#deepvariant_setup) available,MatchSource.DOCS,README.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/README.md#:~:text=%5Bsetup%20options%5D%28%23deepvariant_setup%29%20available
Availability,error,error-correction,io/deepvariant/posts/2019-01-31-using-nucleus-and-tensorflow-for-dna-sequencing-error-correction/),MatchSource.DOCS,README.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/README.md#:~:text=io/deepvariant/posts/2019-01-31-using-nucleus-and-tensorflow-for-dna-sequencing-error-correction/%29
Deployability,release,release,[![release](https://img,MatchSource.DOCS,README.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/README.md#:~:text=%5B%21%5Brelease%5D%28https%3A//img
Deployability,release,release-,io/badge/release-v1,MatchSource.DOCS,README.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/README.md#:~:text=io/badge/release-v1
Deployability,release,releases,com/google/deepvariant/releases),MatchSource.DOCS,README.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/README.md#:~:text=com/google/deepvariant/releases%29
Deployability,pipeline,pipelines-on-noisy-wgs-data,"com/2018-01-16-evaluating-the-performance-of-ngs-pipelines-on-noisy-wgs-data/),",MatchSource.DOCS,README.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/README.md#:~:text=com/2018-01-16-evaluating-the-performance-of-ngs-pipelines-on-noisy-wgs-data/%29%2C
Deployability,integrat,integration,(like SAM and VCF) designed for painless integration with the,MatchSource.DOCS,README.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/README.md#:~:text=%28like%20SAM%20and%20VCF%29%20designed%20for%20painless%20integration%20with%20the
Deployability,release,release,[release notes](https://github,MatchSource.DOCS,README.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/README.md#:~:text=%5Brelease%20notes%5D%28https%3A//github
Deployability,release,releases,com/google/deepvariant/releases),MatchSource.DOCS,README.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/README.md#:~:text=com/google/deepvariant/releases%29
Energy Efficiency,green,green,1-green?logo=github)](https://github,MatchSource.DOCS,README.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/README.md#:~:text=1-green%3Flogo%3Dgithub%29%5D%28https%3A//github
Energy Efficiency,power,power,utilize the power of neural networks to predict genomic variants in trios or,MatchSource.DOCS,README.md,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/tree/v1.6.1/README.md#:~:text=utilize%20the%20power%20of%20neural%20networks%20to%20predict%20genomic%20variants%20in%20trios%20or
